source,ticker,record_id,title,abstract,publication_year,publication_date,journal,doi,pmid,pmcid,cited_by_count,category,source_url,author_string,affiliations,global_record_key,query_label,query_hash,raw_record_json,match_kind,parent_company,product_family,product_name,search_term,matched_text,normalized_match_key,modality,segment,field_name,section,mention_type,confidence_score,context,needs_manual_review,review_status,review_reason,mention_id,collapsed_duplicate_rows,all_search_terms,all_matched_text,all_normalized_match_keys,all_match_kinds,all_field_names,dedupe_rule
biorxiv,TMO,10.1101/2022.06.28.497937,PipeIT2: A tumor-only somatic variant calling workflow for Molecular Diagnostic Ion Torrent sequencing data,"Precision oncology relies on the accurate identification of somatic mutations in cancer patients. While the sequencing of the tumoral tissue is frequently part of routine clinical care, the healthy counterparts are rarely sequenced. We previously published PipeIT, a somatic variant calling workflow specific for Ion Torrent sequencing data enclosed in a Singularity container. PipeIT combines user-friendly execution, reproducibility and reliable mutation identification, but relies on matched germline sequencing data to exclude germline variants. Expanding on the original PipeIT, here we describe PipeIT2 to address the clinical need to define somatic mutations in the absence of germline control. We show that PipeIT2 achieves a >95% recall for variants with variant allele fraction >10%, reliably detects driver and actionable mutations and filters out most of the germline mutations and sequencing artifacts. With its performance, reproducibility and ease of execution, PipeIT2 is a valuable addition to molecular diagnostics laboratories.",2022,2022-06-30,bioRxiv,10.1101/2022.06.28.497937,,,0,bioinformatics,https://www.bioRxiv.org/content/10.1101/2022.06.28.497937,"Schnidrig, D.; Garofoli, A.; Benjak, A.; Ratsch, G.; Rubin, M.; SOCIBP consortium, ; Piscuoglio, S.; Ng, C. K.",University of Bern,10110120220628497937,biorxiv_2022-06-30_2022-07-29,1ee30b451ca5a310,"{""title"": ""PipeIT2: A tumor-only somatic variant calling workflow for Molecular Diagnostic Ion Torrent sequencing data"", ""authors"": ""Schnidrig, D.; Garofoli, A.; Benjak, A.; Ratsch, G.; Rubin, M.; SOCIBP consortium,  ; Piscuoglio, S.; Ng, C. K."", ""author_corresponding"": ""Charlotte KY Ng"", ""author_corresponding_institution"": ""University of Bern"", ""doi"": ""10.1101/2022.06.28.497937"", ""date"": ""2022-06-30"", ""version"": ""1"", ""type"": ""new results"", ""license"": ""cc_by_nc"", ""category"": ""bioinformatics"", ""jatsxml"": ""https://www.biorxiv.org/content/early/2022/06/30/2022.06.28.497937.source.xml"", ""abstract"": ""Precision oncology relies on the accurate identification of somatic mutations in cancer patients. While the sequencing of the tumoral tissue is frequently part of routine clinical care, the healthy counterparts are rarely sequenced. We previously published PipeIT, a somatic variant calling workflow specific for Ion Torrent sequencing data enclosed in a Singularity container. PipeIT combines user-friendly execution, reproducibility and reliable mutation identification, but relies on matched germline sequencing data to exclude germline variants. Expanding on the original PipeIT, here we describe PipeIT2 to address the clinical need to define somatic mutations in the absence of germline control. We show that PipeIT2 achieves a >95% recall for variants with variant allele fraction >10%, reliably detects driver and actionable mutations and filters out most of the germline mutations and sequencing artifacts. With its performance, reproducibility and ease of execution, PipeIT2 is a valuable addition to molecular diagnostics laboratories."", ""funder"": ""NA"", ""published"": ""10.1016/j.ygeno.2023.110587"", ""server"": ""bioRxiv"", ""_source"": ""biorxiv"", ""_server"": ""biorxiv"", ""_query_hash"": ""1ee30b451ca5a310"", ""_query_label"": ""biorxiv_2022-06-30_2022-07-29""}",product,Thermo Fisher Scientific,Ion Torrent,Ion Torrent,Ion Torrent,Ion Torrent,iontorrent,sequencing,life_sciences,metadata,,benchmark_or_validation,0.9500000000000001,"PipeIT2: A tumor-only somatic variant calling workflow for Molecular Diagnostic Ion Torrent sequencing data Precision oncology relies on the accurate identification of somatic mutations in cancer patients. While the sequencing of the tumoral tissue is frequently part of routine clinical care, the healthy counterparts are rarely sequenced. We previously published PipeIT, a somatic variant calling workflow spe",False,accepted_high_confidence,strong_methods_or_benchmark_context,e6d6dc3c34d448fd,3,Ion Torrent,Ion Torrent,iontorrent,product; company_alias,metadata,one_row_per_company_url_or_record
biorxiv,TMO,10.1101/2023.02.25.529995,"A High-Throughput Microfluidic Quantitative PCR Platform for the Simultaneous Quantification of Pathogens, Fecal Indicator Bacteria, and Microbial Source Tracking Markers","Contamination of water with bacterial, viral, and protozoan pathogens can cause human diseases. Both humans and non-humans can release these pathogens through their feces. To identify the sources of fecal contamination in the water environment, microbial source tracking (MST) approaches have been developed; however, the relationship between MST markers and pathogens is still not well understood most likely due to the lack of comprehensive datasets of pathogens and MST marker concentrations. In this study, we developed a novel microfluidic quantitative PCR (MFQPCR) platform for the simultaneous quantification of MST markers, fecal indicator bacteria (FIB), and bacterial, viral, and protozoan pathogens in many samples. A total of 80 previously validated TaqMan probe assays were applied on the MFQPCR chips, including those for two FIB, 22 bacterial pathogens, 11 viral pathogens, five protozoan pathogens, 37 MST markers for various host species, and three process controls. Specific and sensitive detection was verified for most assays on the MFQPCR platform. The MFQPCR chip was applied to analyze pathogen removal rates during the wastewater treatment processes. In addition, multiple host-specific MST markers, FIB, and pathogens were successfully quantified in human and avian-impacted surface waters. While the genes for pathogens were relatively infrequently detected, positive correlations were observed between some potential pathogens such as Clostridium perfringens and Mycobacterium spp., and human MST markers. The MFQPCR chips developed in this study, therefore, can provide useful information to monitor and improve water quality.",2023,2023-02-25,bioRxiv,10.1101/2023.02.25.529995,,,0,microbiology,https://www.bioRxiv.org/content/10.1101/2023.02.25.529995,"Hill, E. R.; Chun, C.; Hamilton, K.; Ishii, S.",University of Minnesota,10110120230225529995,biorxiv_2023-02-25_2023-03-26,ef39c50859db1a3e,"{""title"": ""A High-Throughput Microfluidic Quantitative PCR Platform for the Simultaneous Quantification of Pathogens, Fecal Indicator Bacteria, and Microbial Source Tracking Markers"", ""authors"": ""Hill, E. R.; Chun, C.; Hamilton, K.; Ishii, S."", ""author_corresponding"": ""Satoshi Ishii"", ""author_corresponding_institution"": ""University of Minnesota"", ""doi"": ""10.1101/2023.02.25.529995"", ""date"": ""2023-02-25"", ""version"": ""1"", ""type"": ""new results"", ""license"": ""cc_by_nd"", ""category"": ""microbiology"", ""jatsxml"": ""https://www.biorxiv.org/content/early/2023/02/25/2023.02.25.529995.source.xml"", ""abstract"": ""Contamination of water with bacterial, viral, and protozoan pathogens can cause human diseases. Both humans and non-humans can release these pathogens through their feces. To identify the sources of fecal contamination in the water environment, microbial source tracking (MST) approaches have been developed; however, the relationship between MST markers and pathogens is still not well understood most likely due to the lack of comprehensive datasets of pathogens and MST marker concentrations. In this study, we developed a novel microfluidic quantitative PCR (MFQPCR) platform for the simultaneous quantification of MST markers, fecal indicator bacteria (FIB), and bacterial, viral, and protozoan pathogens in many samples. A total of 80 previously validated TaqMan probe assays were applied on the MFQPCR chips, including those for two FIB, 22 bacterial pathogens, 11 viral pathogens, five protozoan pathogens, 37 MST markers for various host species, and three process controls. Specific and sensitive detection was verified for most assays on the MFQPCR platform. The MFQPCR chip was applied to analyze pathogen removal rates during the wastewater treatment processes. In addition, multiple host-specific MST markers, FIB, and pathogens were successfully quantified in human and avian-impacted surface waters. While the genes for pathogens were relatively infrequently detected, positive correlations were observed between some potential pathogens such as Clostridium perfringens and Mycobacterium spp., and human MST markers. The MFQPCR chips developed in this study, therefore, can provide useful information to monitor and improve water quality."", ""funder"": ""NA"", ""published"": ""10.1021/acsestwater.3c00169"", ""server"": ""bioRxiv"", ""_source"": ""biorxiv"", ""_server"": ""biorxiv"", ""_query_hash"": ""ef39c50859db1a3e"", ""_query_label"": ""biorxiv_2023-02-25_2023-03-26""}",product,Thermo Fisher Scientific,Applied Biosystems,TaqMan,TaqMan,TaqMan,taqman,genomics,life_sciences,metadata,,benchmark_or_validation,0.8,"datasets of pathogens and MST marker concentrations. In this study, we developed a novel microfluidic quantitative PCR (MFQPCR) platform for the simultaneous quantification of MST markers, fecal indicator bacteria (FIB), and bacterial, viral, and protozoan pathogens in many samples. A total of 80 previously validated TaqMan probe assays were applied on the MFQPCR chips, including those for two FIB, 22 bacterial pathogens, 11 viral pathogens, five protozoan pathogens, 37 MST markers for various host species, and three process controls. Specific and sensitive detection was verified for most assays on the MFQPCR platform. The MFQPCR chip wa",False,accepted_high_confidence,single_word_product_or_brand; strong_methods_or_benchmark_context,f8b674f304f8713e,0,TaqMan,TaqMan,taqman,product,metadata,one_row_per_company_url_or_record
biorxiv,DHR,10.64898/2025.12.09.693129,Obesity reprograms adipose extracellular vesicles to induce muscle atrophy via miR-150-5p-mediated transcriptional silencing,"BackgroundSarcopenic obesity, where excess body fat coexists with reduced muscle mass and function, is becoming increasingly common in ageing populations and contributes to poor physical and metabolic health. Although adipose tissue-secreted factors are implicated in muscle decline, the specific mechanisms remain unclear. Extracellular vesicles (EVs), which carry regulatory cargo such as microRNAs (miRNAs) between cells, may play a key role in this adipose-muscle communication. MethodsEVs were isolated from adipose-conditioned media (ACM) collected from lean and non-lean human donors using ultracentrifugation. Donors were grouped by BMI (lean: 20.7-24.4; non-lean: 25.3-39.3) and age (younger: 31-56 years; older: 60-84 years). EVs were characterised using nanoparticle tracking analysis (NTA), ExoView, nanoscale flow cytometry (CytoFLEX Nano), and transmission electron microscopy (TEM). Primary human myoblasts were differentiated into myotubes and treated for 24 hours with lean or non-lean EVs (1.3x10 particles/ml) or left untreated. Myotube thickness was measured by immunofluorescence microscopy. Transcriptomic changes were assessed by bulk RNA sequencing. EV miRNA cargo was profiled by small RNA-seq and validated by qPCR. The role of miR-150-5p was tested using antagomir inhibition. ResultsNon-lean EVs significantly reduced myotube thickness compared to both untreated controls (8.7 {+/-} 1.66 {micro}m vs. 12.4 {+/-} 1.72 {micro}m, p < 0.01) and lean EV-treated myotubes (8.7 {+/-} 1.66 {micro}m vs. 13.2 {+/-} 3.84 {micro}m, p < 0.05), indicating a donor BMI-specific effect. This atrophy was restricted to myotubes derived from older donors. MAFbx expression was significantly increased in response to non-lean EVs (p < 0.05). RNA-seq revealed 471 differentially expressed genes (DEGs) in EV-treated vs. untreated cells and 293 DEGs between lean and non-lean EV conditions, with enrichment in inflammatory (TNF, IL1B), oxidative stress, mitochondrial, and chromatin pathways. Small RNA-seq identified 7 differentially expressed miRNAs, including miR-150-5p and miR-193b-5p, both significantly upregulated in non-lean EVs and validated by qPCR. Inhibiting miR-150-5p partially rescued myotube thickness (10.5 {+/-} 1.37 {micro}m vs. 8.7 {+/-} 1.66 {micro}m, p < 0.05) and reduced MAFbx expression. ConclusionsEVs from non-lean adipose tissue drive muscle atrophy and transcriptional changes in an age-dependent manner. These effects are partially mediated by miR-150-5p, highlighting a mechanistic role for EV cargo in adipose-muscle signalling. Targeting EV-derived miRNAs may offer a novel strategy to combat muscle loss in obesity and ageing.",2025,2025-12-11,bioRxiv,10.64898/2025.12.09.693129,,,0,cell biology,https://www.bioRxiv.org/content/10.64898/2025.12.09.693129,"Price, J.; Macleod, M.; Nicholson, T.; Ditchfield, C.; Airstone, B.; Lachlan-Jiraskova, N.; Davis, E.; Tsintzas, K.; Jones, S.",University of Birmingham,106489820251209693129,biorxiv_2025-12-11_2026-01-09,529d9ee82ca99659,"{""title"": ""Obesity reprograms adipose extracellular vesicles to induce muscle atrophy via miR-150-5p-mediated transcriptional silencing"", ""authors"": ""Price, J.; Macleod, M.; Nicholson, T.; Ditchfield, C.; Airstone, B.; Lachlan-Jiraskova, N.; Davis, E.; Tsintzas, K.; Jones, S."", ""author_corresponding"": ""Simon Jones"", ""author_corresponding_institution"": ""University of Birmingham"", ""doi"": ""10.64898/2025.12.09.693129"", ""date"": ""2025-12-11"", ""version"": ""1"", ""type"": ""new results"", ""license"": ""cc_by"", ""category"": ""cell biology"", ""jatsxml"": ""https://www.biorxiv.org/content/early/2025/12/11/2025.12.09.693129.source.xml"", ""abstract"": ""BackgroundSarcopenic obesity, where excess body fat coexists with reduced muscle mass and function, is becoming increasingly common in ageing populations and contributes to poor physical and metabolic health. Although adipose tissue-secreted factors are implicated in muscle decline, the specific mechanisms remain unclear. Extracellular vesicles (EVs), which carry regulatory cargo such as microRNAs (miRNAs) between cells, may play a key role in this adipose-muscle communication.\n\nMethodsEVs were isolated from adipose-conditioned media (ACM) collected from lean and non-lean human donors using ultracentrifugation. Donors were grouped by BMI (lean: 20.7-24.4; non-lean: 25.3-39.3) and age (younger: 31-56 years; older: 60-84 years). EVs were characterised using nanoparticle tracking analysis (NTA), ExoView, nanoscale flow cytometry (CytoFLEX Nano), and transmission electron microscopy (TEM). Primary human myoblasts were differentiated into myotubes and treated for 24 hours with lean or non-lean EVs (1.3x10 particles/ml) or left untreated. Myotube thickness was measured by immunofluorescence microscopy. Transcriptomic changes were assessed by bulk RNA sequencing. EV miRNA cargo was profiled by small RNA-seq and validated by qPCR. The role of miR-150-5p was tested using antagomir inhibition.\n\nResultsNon-lean EVs significantly reduced myotube thickness compared to both untreated controls (8.7 {+/-} 1.66 {micro}m vs. 12.4 {+/-} 1.72 {micro}m, p < 0.01) and lean EV-treated myotubes (8.7 {+/-} 1.66 {micro}m vs. 13.2 {+/-} 3.84 {micro}m, p < 0.05), indicating a donor BMI-specific effect. This atrophy was restricted to myotubes derived from older donors. MAFbx expression was significantly increased in response to non-lean EVs (p < 0.05). RNA-seq revealed 471 differentially expressed genes (DEGs) in EV-treated vs. untreated cells and 293 DEGs between lean and non-lean EV conditions, with enrichment in inflammatory (TNF, IL1B), oxidative stress, mitochondrial, and chromatin pathways. Small RNA-seq identified 7 differentially expressed miRNAs, including miR-150-5p and miR-193b-5p, both significantly upregulated in non-lean EVs and validated by qPCR. Inhibiting miR-150-5p partially rescued myotube thickness (10.5 {+/-} 1.37 {micro}m vs. 8.7 {+/-} 1.66 {micro}m, p < 0.05) and reduced MAFbx expression.\n\nConclusionsEVs from non-lean adipose tissue drive muscle atrophy and transcriptional changes in an age-dependent manner. These effects are partially mediated by miR-150-5p, highlighting a mechanistic role for EV cargo in adipose-muscle signalling. Targeting EV-derived miRNAs may offer a novel strategy to combat muscle loss in obesity and ageing."", ""funder"": ""NA"", ""published"": ""NA"", ""server"": ""bioRxiv"", ""_source"": ""biorxiv"", ""_server"": ""biorxiv"", ""_query_hash"": ""529d9ee82ca99659"", ""_query_label"": ""biorxiv_2025-12-11_2026-01-09""}",product,Danaher,Beckman Coulter CytoFLEX,CytoFLEX,CytoFLEX,CytoFLEX,cytoflex,flow_cytometry,life_sciences,metadata,,methods_use,0.93,"se-conditioned media (ACM) collected from lean and non-lean human donors using ultracentrifugation. Donors were grouped by BMI (lean: 20.7-24.4; non-lean: 25.3-39.3) and age (younger: 31-56 years; older: 60-84 years). EVs were characterised using nanoparticle tracking analysis (NTA), ExoView, nanoscale flow cytometry (CytoFLEX Nano), and transmission electron microscopy (TEM). Primary human myoblasts were differentiated into myotubes and treated for 24 hours with lean or non-lean EVs (1.3x10 particles/ml) or left untreated. Myotube thickness was measured by immunofluorescence microscopy. Transcriptomic changes were assessed by bulk RNA sequ",False,accepted_high_confidence,single_word_product_or_brand; strong_methods_or_benchmark_context,5b72441eb386e5bf,1,CytoFLEX; CytoFLEX nano,CytoFLEX; CytoFLEX Nano,cytoflex; cytoflexnano,product,metadata,one_row_per_company_url_or_record
biorxiv,ILMN,10.1101/2022.02.27.481613,Fine-mapping and identification of candidate causal genes for tail length in the Merinolandschaf breed,"BackgroundDocking the tails of young lambs in long-tailed sheep breeds is a common practice worldwide. This practice is associated with pain, suffering and damage to the affected animals. Breeding for a shorter tail in long-tailed sheep breeds could offer one of the alternatives. This study aimed to analyze the natural tail length variation in the most common German Merino variety, and to identify possible causal alleles for the short tail phenotype segregating within a typical long-tailed breed. ResultsHaplotype-based mapping in 362 genotyped (Illumina OvineSNP50) and phenotyped Merinolandschaf lambs resulted in a genome-wide significant mapping at position 37,111,462 bp on sheep chromosome 11 and on chromosome 2 at position 94,538,115 bp (Oar_v4.0). Targeted capture sequencing of these regions in 48 selected sheep and comparative analyses of WGS data of various long and short-tailed sheep breeds as well as wild sheep subspecies identified a SNP and a SINE element as the promising candidates. The PCR genotyping of these candidates revealed complete linkage of both the candidate variants. The SINE element is located in the promotor region of HOXB13, while the SNP was located in the first exon of HOXB13 and predicted to result in a nonsynonymous mutation. ConclusionsOur approach successfully identified HOXB13 as candidate genes and the likely causal variants for tail length segregating within a typical long-tailed Merino breed. This would enable more precise breeding towards shorter tails, improve animal welfare by amplification of ancestral alleles and contribute to a better understanding of differential embryonic development.",2022,2022-03-02,bioRxiv,10.1101/2022.02.27.481613,,,0,genomics,https://www.bioRxiv.org/content/10.1101/2022.02.27.481613,"Lagler, D. K.; Hannemann, E.; Eck, K.; Klawatsch, J.; Seichter, D.; Russ, I.; Mendel, C.; Lühken, G.; Krebs, S.; Blum, H.; Upadhyay, M.; Međugorac, I.","Population Genomics Group, Department of Veterinary Sciences, LMU Munich, Lena-Christ-Str. 48, 82152 Martinsried, Germany",10110120220227481613,biorxiv_2022-03-02_2022-03-31,f4d41cdc398ba996,"{""title"": ""Fine-mapping and identification of candidate causal genes for tail length in the Merinolandschaf breed"", ""authors"": ""Lagler, D. K.; Hannemann, E.; Eck, K.; Klawatsch, J.; Seichter, D.; Russ, I.; Mendel, C.; Lühken, G.; Krebs, S.; Blum, H.; Upadhyay, M.; Međugorac, I."", ""author_corresponding"": ""Ivica  Međugorac"", ""author_corresponding_institution"": ""Population Genomics Group, Department of Veterinary Sciences, LMU Munich, Lena-Christ-Str. 48, 82152 Martinsried, Germany"", ""doi"": ""10.1101/2022.02.27.481613"", ""date"": ""2022-03-02"", ""version"": ""1"", ""type"": ""new results"", ""license"": ""cc_by_nc_nd"", ""category"": ""genomics"", ""jatsxml"": ""https://www.biorxiv.org/content/early/2022/03/02/2022.02.27.481613.source.xml"", ""abstract"": ""BackgroundDocking the tails of young lambs in long-tailed sheep breeds is a common practice worldwide. This practice is associated with pain, suffering and damage to the affected animals. Breeding for a shorter tail in long-tailed sheep breeds could offer one of the alternatives. This study aimed to analyze the natural tail length variation in the most common German Merino variety, and to identify possible causal alleles for the short tail phenotype segregating within a typical long-tailed breed.\n\nResultsHaplotype-based mapping in 362 genotyped (Illumina OvineSNP50) and phenotyped Merinolandschaf lambs resulted in a genome-wide significant mapping at position 37,111,462 bp on sheep chromosome 11 and on chromosome 2 at position 94,538,115 bp (Oar_v4.0). Targeted capture sequencing of these regions in 48 selected sheep and comparative analyses of WGS data of various long and short-tailed sheep breeds as well as wild sheep subspecies identified a SNP and a SINE element as the promising candidates. The PCR genotyping of these candidates revealed complete linkage of both the candidate variants. The SINE element is located in the promotor region of HOXB13, while the SNP was located in the first exon of HOXB13 and predicted to result in a nonsynonymous mutation.\n\nConclusionsOur approach successfully identified HOXB13 as candidate genes and the likely causal variants for tail length segregating within a typical long-tailed Merino breed. This would enable more precise breeding towards shorter tails, improve animal welfare by amplification of ancestral alleles and contribute to a better understanding of differential embryonic development."", ""funder"": ""NA"", ""published"": ""10.1038/s42003-022-03854-3"", ""server"": ""bioRxiv"", ""_source"": ""biorxiv"", ""_server"": ""biorxiv"", ""_query_hash"": ""f4d41cdc398ba996"", ""_query_label"": ""biorxiv_2022-03-02_2022-03-31""}",company_alias,Illumina,,,Illumina,Illumina,illumina,,,metadata,,benchmark_or_validation,0.9299999999999999,"sheep breeds could offer one of the alternatives. This study aimed to analyze the natural tail length variation in the most common German Merino variety, and to identify possible causal alleles for the short tail phenotype segregating within a typical long-tailed breed. ResultsHaplotype-based mapping in 362 genotyped (Illumina OvineSNP50) and phenotyped Merinolandschaf lambs resulted in a genome-wide significant mapping at position 37,111,462 bp on sheep chromosome 11 and on chromosome 2 at position 94,538,115 bp (Oar_v4.0). Targeted capture sequencing of these regions in 48 selected sheep and comparative analyses of WGS data of various lon",False,accepted_high_confidence,single_word_company_alias; strong_methods_or_benchmark_context,c8fbd94e2e8aa571,0,Illumina,Illumina,illumina,company_alias,metadata,one_row_per_company_url_or_record
biorxiv,ILMN,10.1101/2024.01.08.574731,High-Throughput DNA melt measurements enable improved models of DNA folding thermodynamics,"DNA folding thermodynamics are central to many biological processes and biotechnological applications involving base-pairing. Current methods for predicting stability from DNA sequence use nearest-neighbor models that struggle to accurately capture the diverse sequence-dependency of elements other than Watson-Crick base pairs, likely due to insufficient experimental data. We introduce a massively parallel method, Array Melt, that uses fluorescence-based quenching signals to measure equilibrium stability of millions of DNA hairpins simultaneously on a repurposed Illumina sequencing flow cell. By leveraging this dataset of 27,732 sequences with two-state melting behavior, we derived a refined NUPACK-compatible nearest-neighbor model, a richer parameterization nearest-neighbor model that exhibits higher accuracy, and a graph neural network (GNN) model that identifies relevant interactions within DNA beyond nearest neighbors. All models provide improved accuracy in predicting DNA folding thermodynamics, providing improvements relevant for in silico design of qPCR primers, oligo hybridization probes, and DNA origami.",2024,2024-04-20,bioRxiv,10.1101/2024.01.08.574731,,,0,biophysics,https://www.bioRxiv.org/content/10.1101/2024.01.08.574731,"Ke, Y.; Sharma, E.; Wayment-Steele, H. K.; Becker, W. R.; Ho, A.; Marklund, E.; Greenleaf, W. J.",Stanford University,10110120240108574731,biorxiv_2024-04-20_2024-05-19,816c50d92c0c60cc,"{""title"": ""High-Throughput DNA melt measurements enable improved models of DNA folding thermodynamics"", ""authors"": ""Ke, Y.; Sharma, E.; Wayment-Steele, H. K.; Becker, W. R.; Ho, A.; Marklund, E.; Greenleaf, W. J."", ""author_corresponding"": ""William J. Greenleaf"", ""author_corresponding_institution"": ""Stanford University"", ""doi"": ""10.1101/2024.01.08.574731"", ""date"": ""2024-04-20"", ""version"": ""2"", ""type"": ""new results"", ""license"": ""cc_by_nc_nd"", ""category"": ""biophysics"", ""jatsxml"": ""https://www.biorxiv.org/content/early/2024/04/20/2024.01.08.574731.source.xml"", ""abstract"": ""DNA folding thermodynamics are central to many biological processes and biotechnological applications involving base-pairing. Current methods for predicting stability from DNA sequence use nearest-neighbor models that struggle to accurately capture the diverse sequence-dependency of elements other than Watson-Crick base pairs, likely due to insufficient experimental data. We introduce a massively parallel method, Array Melt, that uses fluorescence-based quenching signals to measure equilibrium stability of millions of DNA hairpins simultaneously on a repurposed Illumina sequencing flow cell. By leveraging this dataset of 27,732 sequences with two-state melting behavior, we derived a refined NUPACK-compatible nearest-neighbor model, a richer parameterization nearest-neighbor model that exhibits higher accuracy, and a graph neural network (GNN) model that identifies relevant interactions within DNA beyond nearest neighbors. All models provide improved accuracy in predicting DNA folding thermodynamics, providing improvements relevant for in silico design of qPCR primers, oligo hybridization probes, and DNA origami."", ""funder"": ""NA"", ""published"": ""10.1038/s41467-025-60455-4"", ""server"": ""bioRxiv"", ""_source"": ""biorxiv"", ""_server"": ""biorxiv"", ""_query_hash"": ""816c50d92c0c60cc"", ""_query_label"": ""biorxiv_2024-04-20_2024-05-19""}",company_alias,Illumina,,,Illumina,Illumina,illumina,,,metadata,,benchmark_or_validation,0.9299999999999999,"the diverse sequence-dependency of elements other than Watson-Crick base pairs, likely due to insufficient experimental data. We introduce a massively parallel method, Array Melt, that uses fluorescence-based quenching signals to measure equilibrium stability of millions of DNA hairpins simultaneously on a repurposed Illumina sequencing flow cell. By leveraging this dataset of 27,732 sequences with two-state melting behavior, we derived a refined NUPACK-compatible nearest-neighbor model, a richer parameterization nearest-neighbor model that exhibits higher accuracy, and a graph neural network (GNN) model that identifies relevant interactio",False,accepted_high_confidence,single_word_company_alias; strong_methods_or_benchmark_context,8f890b2822065afe,0,Illumina,Illumina,illumina,company_alias,metadata,one_row_per_company_url_or_record
