source,record_id,appl_id,project_num,core_project_num,fiscal_year,activity_code,project_title,abstract,public_health_relevance,project_terms,organization_name,organization_city,organization_state,organization_country,award_amount,project_start_date,project_end_date,source_url,query_year,ticker,parent_company,matched_terms_all,matched_alias_terms,matched_product_terms,matched_text_all,match_fields_all,match_kinds_all,mention_types_all,match_contexts_all,matched_term_count,matched_alias_term_count,matched_product_term_count,match_occurrence_count,max_confidence_score,needs_manual_review,review_reasons_all,best_match_term,best_match_field,best_match_kind
nih_s10,11100188,11100188,1S10GM158770-01,S10GM158770,2025,S10,Circular Dichroism Spectrometer,"Project Summary Texas State University requests a Jasco J-1500 CD spectrometer with accessories for automated sampling, automated titrations, fluorescence detection, and multi- and micro-sample holders for the study of protein and nucleic acid structure, dynamics, and ligand interactions. Currently, there is no such instrument available on campus, as an existing 35-year-old CD instrument that lacks much functionality has broken and cannot be repaired. The requested CD spectrometer is essential for the continuation of on-going research and training programs and capacity building in both research and in education as the university launches a new PhD program in Integrated Molecular and Biophysical Chemistry. CD is a fundamental tool to which students in this new program must have access and which has been extensively used by current faculty and students. Existing research training programs, including R25/T32 Bridges and T34 U-RISE programs, and educational programs including undergraduate biochemistry majors and minors will benefit from this new instrument, especially the automation accessories; the U-RISE program emphasizes laboratory automation training, and a liquid handling robot is already available to assist in arraying samples for undergraduate laboratory course experiments. The requested J-1500 and accessories support the long-term objective of the university to attain and maintain designation as a Research Intensive (R1) institution and to build a strong biomedical research infrastructure with robust external funding from the NIH. In addition to supporting biomedical research, the J- 1500 will be incorporated into undergraduate biochemistry laboratory courses for majors and minors. The proposed J-1500 will complement the growing list of university shared instrumentation acquired to advance biomedical research capabilities on campus, including recently obtained automated Microcal PEAQ-ITC system, BioTech Neo multi-function plate reader, and automated Agilent 8900 Triple Quadrupole ICP-MS, as well as recently acquired instrumentation in individual faculty labs including a Typhoon biomolecular imager, Biosensing SPR system, and Waters SynaptXS ion mobility mass spectrometer. Oversight for training and maintenance of the J-1500 will be coordinated by the college-level Shared Research Organization (SRO), with additional support from a technical staff member from the department of Chemistry and Biochemistry.","Project Narrative The study of proteins, DNA and RNA by circular dichroism (CD) spectroscopy provides information on the structure, stability, and interactions of these biomolecules, and these fundamental properties are important in understanding how this biomolecules fold and function and how they may be targeted for the design of new drugs. Building upon existing expertise in CD spectroscopy, Texas State University will purchase a CD spectrometer with advanced capabilities to further research and training at the PhD and MS graduate level as well as education of undergraduate students.",Automation;Biochemistry;Biomedical Research;Biosensing Techniques;Biotechnology;Chemistry;Circular Dichroism;Complement;Detection;Doctor of Philosophy;Education;Faculty;Fluorescence;Funding;Individual;Inductively Coupled Plasma Mass Spectrometry;Institution;Laboratories;Ligands;Liquid substance;Maintenance;Minor;Molecular;Proteins;Reader;Research;Research Infrastructure;Research Training;Robot;Sampling;Students;System;Texas;Titrations;Training;Training Programs;United States National Institutes of Health;Universities;Water;biophysical chemistry;college;experimental study;imager;instrument;instrumentation;ion mobility;laboratory curriculum;mass spectrometer;member;nucleic acid structure;programs;repaired;tool;undergraduate student,TEXAS STATE UNIVERSITY,SAN MARCOS,TX,UNITED STATES,209852.0,2025-08-01T00:00:00,2026-07-31T00:00:00,https://reporter.nih.gov/project-details/11100188,2025,A,Agilent Technologies,Agilent,Agilent,,agilent,abstract,company_alias,methods_or_use,acquired to advance biomedical research capabilities on campus including recently obtained automated microcal peaq itc system biotech neo multi function plate reader and automated agilent 8900 triple quadrupole icp ms as well as recently acquired instrumentation in individual faculty labs including a typhoon biomolecular imager biosensing spr system and waters syna,1,1,0,1,0.99,True,single_token_term,Agilent,abstract,company_alias
nih_s10,11102316,11102316,1S10OD036264-01A1,S10OD036264,2025,S10,A shared Agilent 6546 LC-QTOF for biomedical research,"PROJECT SUMMARY/ABSTRACT Because of significant advancements in the capabilities of high-resolution mass spectrometers which has led to revolutionizing many aspects of biomedical research, the absence of such state-of-the-art mass spectrometry (MS) instrumentation can have profound effects on research progress and innovation. Therefore, both the recognition of existing instrumentation challenges, in parallel with strategic institutional priorities at Auburn University, has resulted in identification of the need for a Liquid Chromatography (LC) Quadrupole Time-of-Flight (QTOF) instrument. An obsolete 15-year-old LC-TOF instrument has prevented vital high-resolution mass analysis, thereby dramatically reducing researcher productivity across a variety of project types and opportunities to compete for NIH funding. Developing new methods to address unique individual user needs has grown increasingly limited while additionally identified challenges faced by Auburn biomedical researchers have further bolstered the need for new instrumentation to enhance research accomplishments in MS. Auburn’s Specialized Pharmaceutical Experimental Center for Therapeutics Research and Analysis (SPECTRA) Bioanalytical Core in the Harrison College of Pharmacy is committed to providing study design, sample preparation and method development, bioanalysis, and pharmacokinetic-pharmacodynamic analysis but needs the appropriate instrumentation to do so. Acquisition of a new QTOF will replace a currently yet outdated MS instrument for routine high-resolution analysis of small molecules and biomolecules that, without it, cannot proceed. The QTOF’s extensive capabilities include both the qualitative analysis of small molecules (e.g., natural products, metabolites, lipids, synthetic compounds) and peptides, and quantitative analysis of small molecules in complex mixtures and synthetic peptides. With this expanded scope of capabilities, this new instrument will support research programs of at least 11 users (of whom, nine who are NIH-funded) at Auburn and regionally who include chemists, biologists, pharmaceutical scientists, and agricultural and veterinary medicine researchers. The QTOF will be housed and maintained in the SPECTRA Core, which has strong institutional support from Auburn, the Office of Vice President of Research, and the Harrison College of Pharmacy. The Core has dedicated staff, facilities, and management to support long-term use of this new instrument. The strong operator-focused structure of the SPECTRA Core will enable the development of new methods tailored to individual research projects. Seamlessly alignment with the SPECTRA’s Core long-term strategic plan, the QTOF will represent the only mass spectrometer of its type in a shared core facility on-campus at Auburn and in the state of Alabama, dramatically improving innovative, user-initiated projects that are potentially more competitive to attract NIH support. By acquiring support for a QTOF, representing the most optimal, reliable MS instrument, profound impact on research opportunities at Auburn University, in South Alabama and beyond can be realized.","PROJECT NARRATIVE Mass spectrometry enables rapid qualitative and quantitative analyses of small molecules and biomolecules. High-resolution, accurate mass quadrupole time-of-flight (QTOF) spectrometers have become an essential analytical tool for biomedical research; therefore, a proposal to acquire a 6546 QTOF Mass Spectrometer for installation and use at Auburn University will significantly increase research capabilities, productivity, competitiveness, and innovation on-campus, in southeastern Alabama, and across the region.",15 year old;Address;Agriculture;Alabama;Biomedical Research;Complex Mixtures;Core Facility;Dedications;Development;Funding;Individual;Institution;Lipids;Liquid Chromatography;Mass Spectrum Analysis;Methods;Natural Products;Peptides;Pharmacologic Substance;Pharmacy facility;Preparation;Productivity;Research;Research Design;Research Personnel;Research Project Grants;Research Support;Resolution;Sampling;Scientist;Strategic Planning;Structure;Therapeutic Research;Time;United States National Institutes of Health;Universities;Veterinary Medicine;college;improved;innovation;instrument;instrumentation;mass spectrometer;method development;pharmacokinetics and pharmacodynamics;prevent;programs;small molecule;synthetic peptide,AUBURN UNIVERSITY AT AUBURN,Auburn,AL,UNITED STATES,348724.0,2025-04-15T00:00:00,2026-04-14T00:00:00,https://reporter.nih.gov/project-details/11102316,2025,A,Agilent Technologies,Agilent,Agilent,,agilent,project_title,company_alias,generic_mention,a shared agilent 6546 lc qtof for biomedical research,1,1,0,1,0.99,True,single_token_term,Agilent,project_title,company_alias
nih_s10,11102860,11102860,1S10OD036274-01A1,S10OD036274,2025,S10,Replacement of PET and MRI Scanners for Small Animal Imaging,"Summary / Abstract This is an application for funding to purchase a new, integrated MRI-PET scanner for animals that will replace two obsolete, separate systems, an MRI and a microPET scanner. Our 4.7T Varian/Agilent MRI scanner has been in continuous use for 19+ years, while our Siemens Inveon PET scanner is >11 years old. The current electronics and console of the Varian MRI are no longer state-of-the-art, their limited capabilities are affecting productivity, and the system is no longer supported by the manufacturer (Varian/Agilent). The PET system would replace an obsolete Siemens Inveon PET/CT scanner that is also no longer supported by the manufacturer and which is highly unreliable in use and can no longer perform CT imaging. For both systems there have been no software upgrades for several years, replacement parts are scarce as the vendors are no longer in the animal scanner business, and overall the reliability and capabilities no longer meet the demands of our core users. The current 4.7T magnet would be replaced by a 7T magnet, with an accompanying gain in overall signal to noise ratio, greater spectral dispersion (e.g. for MRS and CEST), increased sensitivity to BOLD effects, and improved image quality. The new magnet would not use cryogens, so there would be considerable savings in operating expenses, and we would be insured against shortages of liquid helium. The PET insert would have an axial FOV of 80 mm, large enough to accommodate small, non-human primates and large rodents. The integrated scanner will be capable of simultaneous MRI and PET acquisitions, allowing new types of studies to be performed with accurate co-registration between modalities. PET studies will benefit from the availability of a large range of radiotracers obtainable from our research-dedicated cyclotron and radiochemistry laboratories. The device will be used by at least 22 established investigators, all of whom are already experienced users of animal imaging, in over 30 NIH-funded research applications and training programs. These research projects include applications in cardiac physiology; neuroscience (including studies of the architecture and functional organization of the brain and spine in non-human primates, as well as the actions of novel pharmaceuticals); cancer (including the study of tumor biology and treatment effects); lung disease (especially the detection of fibrosis); bone disorders; and basic imaging science. The projects of the 16 Major Users would require approximately 65% use of the availability of the instrument, the 6 Minor Users and two Center Core programs would require 16%, and the remaining time available would be used for exploratory research and new directions. The scanner will be housed and managed within the Vanderbilt University Institute of Imaging Science, and will be a primary research resource for a large number of experienced imaging scientists and trainees. The instrument will be supported by an established group of imaging experts and support staff. A comprehensive plan has been developed for the financial and technical support of the scanner as well as for its management, and the system is assured of strong institutional support and oversight.","Gore, John C. Project Narrative This proposal aims to replace two aging instruments, an MRI system that is 18 years old and a PET scanner that is >10 years old, with an integrated MRI-PET scanner that will be used for imaging small animals in diverse applications. Neither of the current devices are supported by their manufacturers, they cannot be upgraded or maintained, and their performances are no longer state-of-the-art. The new system will be especially suited for studies of non-human primates and rodents in which high spatial resolution and high sensitivity are essential.",11 year old;Affect;Animals;Architecture;Bone Diseases;Brain;Businesses;Cardiac;Computer software;Cyclotrons;Dedications;Detection;Devices;Electronics;Fibrosis;Funding;Helium;Image;Institution;Laboratories;Liquid substance;Lung Diseases;Magnetic Resonance Imaging;Malignant Neoplasms;Manufacturer;Minor;Modality;Neurosciences;Noise;PET/CT scan;Pharmacologic Substance;Physiology;Positron-Emission Tomography;Productivity;Radiochemistry;Research;Research Design;Research Personnel;Research Project Grants;Resources;Rodent;Savings;Signal Transduction;System;Time;Training Programs;Tumor Biology;United States National Institutes of Health;Universities;Vendor;Vertebral column;X-Ray Computed Tomography;animal imaging;experience;imaging science;imaging scientist;improved;instrument;microPET;nonhuman primate;novel;programs;radiotracer;treatment effect,VANDERBILT UNIVERSITY MEDICAL CENTER,NASHVILLE,TN,UNITED STATES,1899234.0,2025-05-15T00:00:00,2027-05-14T00:00:00,https://reporter.nih.gov/project-details/11102860,2025,A,Agilent Technologies,Agilent; Varian,Agilent; Varian,,agilent; varian,abstract,company_alias,methods_or_use,s an application for funding to purchase a new integrated mri pet scanner for animals that will replace two obsolete separate systems an mri and a micropet scanner our 4 7t varian agilent mri scanner has been in continuous use for 19 years while our siemens inveon pet scanner is 11 years old the current electronics and console of the varian mri are no longer state || this is an application for funding to purchase a new integrated mri pet scanner for animals that will replace two obsolete separate systems an mri and a micropet scanner our 4 7t varian agilent mri scanner has been in continuous use for 19 years while our siemens inveon pet scanner is 11 years old the current electronics and console of the varian mri are no longe,2,2,0,2,0.99,True,context_required_term; single_token_term; low_confidence; single_token_term,Agilent,abstract,company_alias
nih_s10,11097476,11097476,1S10OD036235-01A1,S10OD036235,2025,S10,Acquisition of an 800 MHz Nuclear Magnetic Resonance (NMR) Spectrometer with a Cryoprobe,"PROJECT SUMMARY This proposal seeks to acquire a Bruker ASCEND 800 MHz nuclear magnetic resonance (NMR) spectrometer with SampleJet, AVANCE NEO console, CryoPlatform, and TCI-H&F 5 mm solution-state CryoProbe for Northwestern University. The instrument will be placed in the Integrated Molecular Structure Education and Research Center (IMSERC) facility on NU’s Evanston Campus. For more than 50 years, IMSERC has supported a diverse group of NIH-funded researchers and will ensure that the proposed acquisition is made available to the broadest population of NMR users at Northwestern University and throughout the Chicagoland area. The acquisition, maintenance, and operation of this new 800 MHz spectrometer will not require staffing or infrastructure modifications. Here, we describe the high-field NMR needs of 12 NIH-funded users to carry out biomedical research in the areas of gene therapy, drug abuse, neurodegenerative disease, cancer, atherosclerosis and more. The projects of all users will benefit from the increases in sensitivity, resolution, and near-optimal TROSY effect afforded by an increase in static magnetic field strength. The requested acquisition is not simply a more sensitive version of existing spectrometers, a local 800 MHz spectrometer will permit methodologies currently inaccessible in Chicago such as high throughput NMR-based screening, T1, T2, T1ρ, heteronuclear NOESY, CPMG relaxation dispersion, CEST, and 15N direct detection, which comprise a substantial proportion of funded project goals. The need for this instrument is urgent and immediate with the relocation of two major users to Northwestern University. Despite the presence of multiple major research centers in Chicago, there are no NMR spectrometers with magnetic fields higher than 600 MHz within an approximately two-hour drive. This forces users to send samples to out-of-state NMR facilities when instrument time becomes available. This arrangement makes it difficult to prioritize the study of precious NMR samples or provide meaningful student training opportunities. The resulting inconsistent access to a high-field spectrometer could jeopardize the progress of NIH-funded research projects in the labs of PI Ziarek and major User Han. The critical need for this new spectrometer is underscored by a strong institutional commitment of $1.43M in matching funds so that the educational and research goals of the growing NMR community at Northwestern University can be met.","PROJECT NARRATIVE Our proposal is to acquire an 800 MHz nuclear magnetic resonance (NMR) spectrometer system with cryoprobe. This instrument will be used by more than fifteen laboratories at Northwestern University and throughout Chicago to carry out biomedical research in the areas of gene therapy, drug abuse, neurodegenerative disease, cancer, atherosclerosis and more.",Area;Atherosclerosis;Biomedical Research;Chicago;Communities;Detection;Drug abuse;Education;Ensure;Funding;Goals;Hour;Infrastructure;Institution;Maintenance;Malignant Neoplasms;Methodology;Modification;Molecular Structure;NOESY;Neurodegenerative Disorders;Nuclear Magnetic Resonance;Population;Relaxation;Research;Research Personnel;Research Project Grants;Resolution;Sampling;Time;United States National Institutes of Health;Universities;gene therapy;instrument;magnetic field;operation;screening;student training;training opportunity,NORTHWESTERN UNIVERSITY,CHICAGO,IL,UNITED STATES,2000000.0,2025-08-01T00:00:00,2026-07-31T00:00:00,https://reporter.nih.gov/project-details/11097476,2025,BRKR,Bruker,Avance; Bruker,Bruker,Avance,avance; bruker,abstract,company_alias; product,methods_or_use,project summary this proposal seeks to acquire a bruker ascend 800 mhz nuclear magnetic resonance nmr spectrometer with samplejet avance neo console cryoplatform and tci h and f 5 mm solution state cryoprobe for northwestern university || project summary this proposal seeks to acquire a bruker ascend 800 mhz nuclear magnetic resonance nmr spectrometer with samplejet avance neo console cryoplatform and tci h and f 5 mm solution state cryoprobe for northwestern university the instrument will be placed in the integrated molecular structure education an,2,1,1,2,0.94,True,context_required_term; single_token_term; single_token_term,Bruker,abstract,company_alias
nih_s10,11097596,11097596,1S10GM158782-01,S10GM158782,2025,S10,Enhanced Research and Experiential Learning for Undergraduates Using X-ray Diffraction,"PROJECT SUMMARY/ABSTRACT: Salish Kootenai College (SKC), on the Flathead Indian Reservation in Montana, is a well- established and vital Tribal College and University (TCU) that primarily serves undergraduates from indigenous and rural communities. The Department of Life Sciences at SKC was the first TCU to offer a Bachelor’s in Cell Biology and is currently the only tribal college to offer a Bachelor’s in Environmental Health Sciences. These degree tracks are complemented by a molecular- and chemistry-intensive research program centered in the One Health philosophy. The research program infrastructure was initially built around environmental assessment of heavy metals; however, much of the specialized equipment is becoming antiquated and not well suited to the interests of the program’s biomedically-focused students. Therefore, the vision of the program is to revitalize its infrastructure through the acquisition of a key piece of equipment: a Bruker D6 Phaser X-Ray Diffractometer (XRD) along with accessory stages to characterize small, air-sensitive samples and samples undergoing phase transitions with temperature variation. This powerful benchtop XRD requires relatively minimal maintenance over a long lifespan and is user friendly for undergraduates; thus, providing a platform for diverse experiential learning and research opportunities to study the atomistic structure of compounds which is currently not possible at SKC. The more detailed structural analysis provided by XRD will synergize with existing equipment that still functions to provide basic functional group information of compounds in a number of academic courses and educational activities. Similarly, the new avenues of research discovery and/or collaboration will significantly help the program achieve its immediate and long-term goals; while, simultaneously developing undergraduates with a deeper understanding of structure for promising careers in advanced biomedical fields such as pharmaceutical science, nanomaterials, and forensic-based structural analysis.","PROJECT NARRATIVE: The Life Sciences at Salish Kootenai College (SKC) is expanding its capacity to study the atomistic structure of known and synthesized materials in the context of its biomedical- based programs. This expansion will provide new research and educational opportunities for those undergraduates that are particularly interested in the areas of pharmaceuticals, environmental health sciences, and forensics.",Active Learning;Air;Biological Sciences;Cellular biology;Chemistry;Collaborations;Educational Activities;Environmental Health;Equipment;Forensic Medicine;Goals;Health;Heavy Metals;Indian reservation;Infrastructure;Maintenance;Molecular;Montana;Pharmacologic Substance;Phase Transition;Philosophy;Research;Roentgen Rays;Rural Community;Salish Kootenai College;Sampling;Science;Structure;Students;Temperature;Variant;Vision;X ray diffraction analysis;career;functional group;indigenous community;interest;life span;nanomaterials;programs;synergism;tribal college;undergraduate student;user-friendly,SALISH KOOTENAI COLLEGE,PABLO,MT,UNITED STATES,213854.0,2025-08-01T00:00:00,2026-07-31T00:00:00,https://reporter.nih.gov/project-details/11097596,2025,BRKR,Bruker,Bruker,Bruker,,bruker,abstract,company_alias,generic_mention,terests of the programs biomedically focused students therefore the vision of the program is to revitalize its infrastructure through the acquisition of a key piece of equipment a bruker d6 phaser x ray diffractometer xrd along with accessory stages to characterize small air sensitive samples and samples undergoing phase transitions with temperature variation this,1,1,0,1,0.9,True,single_token_term,Bruker,abstract,company_alias
nih_s10,11097730,11097730,1S10OD036431-01A1,S10OD036431,2025,S10,CellScape ChipCytometry System for High-Parameter Cellular Phenotyping,"Project Summary/Abstract This request is for funds to purchase a Canopy Biosciences CellScape instrument to fill a critical void in highly multiplexed spatial biology capabilities, becoming the only instrument of its kind on the Wayne State University (WSU) campus. The purchase of this instrument will directly support scientific advancement of NIH-funded research in cancer, metabolic disorders, and infectious diseases of the eye and allow our Users to perform deep analysis of various pre-clinical and patient sample types for better understanding of disease development and identifying new treatment options. The CellScape instrument will be housed within the Microscopy, Imaging, and Cytometry Resources (MICR) Core, a centralized instrumentation core facility of WSU and the Karmanos Cancer Institute (KCI). The MICR Core staff has extensive experience in all aspects of flow cytometry, confocal microscopy, and small animal imaging and currently serves over 75 PIs and 125 individual Users, both internal and external to WSU. While the MICR Core is well-equipped with several flow cytometry analyzers/sorters and light microscopy systems, the CellScape instrument will allow us to bridge these two technological arms of our core and introduce a new breadth and depth to the research capabilities of our facility. 16 PIs have been identified for the proposed instrument, 6 Major Users and 10 Minor Users. These 16 PIs have over $20M in NIH-funded direct costs from at least 5 different institutes. The new instrument will be maintained by the MICR Core which has extensive infrastructure and expertise in place to oversee User training, assay development and troubleshooting, instrument operation, data analysis, and maintenance.","Project Narrative The purchase of a Canopy Bioscience CellScape instrument for highly multiplexed spatial biology imaging will directly support scientific advancement of NIH-funded research in cancer, metabolic disorders, and infectious diseases of the eye. This instrument will allow our Users to perform deep analysis of various pre-clinical and patient sample types to better understand their functions and develop new treatment options for these diseases.",Biological Sciences;Biology;Communicable Diseases;Confocal Microscopy;Core Facility;Cytometry;Data Analyses;Development;Direct Costs;Disease;Eye diseases;Flow Cytometry;Funding;Image;Individual;Infrastructure;Maintenance;Malignant Neoplasms;Metabolic Diseases;Microscopy;Minor;Patients;Phenotype;Research;Resources;Sampling;Scientific Advances and Accomplishments;System;Technology;Training;United States National Institutes of Health;Universities;animal imaging;arm;assay development;equipment acquisition;experience;instrument;instrumentation;light microscopy;operation;pre-clinical,WAYNE STATE UNIVERSITY,DETROIT,MI,UNITED STATES,377400.0,2025-08-01T00:00:00,2026-07-31T00:00:00,https://reporter.nih.gov/project-details/11097730,2025,BRKR,Bruker,Canopy Biosciences; CellScape,Canopy Biosciences,CellScape,canopy biosciences; cellscape,abstract; project_title; public_health_relevance,company_alias; product,methods_or_use,cellscape chipcytometry system for high parameter cellular phenotyping || project summary abstract this request is for funds to purchase a canopy biosciences cellscape instrument to fill a critical void in highly multiplexed spatial biology capabilities becoming the only instrument of its kind on the wayne state university wsu campus t || project summary abstract this request is for funds to purchase a canopy biosciences cellscape instrument to fill a critical void in highly multiplexed spatial biology capabilities becoming the only instrument of its kind on the wayne state university wsu campus the purchas || project narrative the purchase of a canopy bioscience cellscape instrument for highly multiplexed spatial biology imaging will directly support scientific advancement of nih funded research in cancer metabolic disorders and infectious diseases,2,1,1,4,0.86,True,single_token_term,CellScape,project_title,product
nih_s10,11098389,11098389,1S10GM158773-01,S10GM158773,2025,S10,Benchtop Nuclear Magnetic Resonance Spectrometer,"Project Summary/Abstract This proposal seeks funding for the acquisition of a benchtop nuclear magnetic resonance (NMR) spectrometer with a dual band (1H/13C), pulsed field gradient-equipped probe and sample changer accessories. The proposed Bruker Fourier 80 Benchtop instrument utilizes a permanent magnet that operates cryogen-free at 80 MHz and provides for low maintenance and significantly reduced operating costs relative to high field instruments that require liquid helium and liquid nitrogen cooling. The instrument will significantly enhance our educational (CHEM 113A/B, 114, 146) and research programs (Major Users: Miller Conrad, Dirlam, Radlauer; and Other Users: Brook, Rios, Lew) at San José State University (SJSU). Access to the requested instrument will provide critical training for our students in the synthesis and development of new biologically-active small molecules and for supporting on-campus synthetic research with biomedical applications. Our current 300 MHz NMR instrument has passed its “end-of-service” by the manufacturer. It is unreliable and limited to a 16-sample carousel for the autosampler. It also requires a steady supply of helium gas, which has become a sustainability problem in recent years due to the global helium shortage. The proposed instrument will double our NMR capacity. The expanded autosampler with 48 positions will maximize efficient, around the clock use for both education and research purposes. Shifting teaching labs to use the proposed instrument will also free the current higher field instrument for research needs. The benchtop NMR will give students the opportunity to get hands-on experience in the acquisition of 1H and 13C spectra on samples they synthesized across multiple courses during their undergraduate degree, expanding training and access to the direct use of the NMR instrument for ~200 additional students per year. The proposed instrument will support students conducting research in the Major and Other Users’ labs as well as students in Course-Based Undergraduate Research Experiences (CUREs) in the capstone labs. Both practices aim to help build students’ identities as scientists and foster a sense of belonging in the field; a goal that is particularly important for our diverse student body. Enhanced hands-on access to NMR will give students an edge in their post-SJSU academic and industrial pursuits. The research labs supported by this grant as Major and Other Users have received funding from federal agencies including the NIH, NSF and DOE. They have strong publication records in peer-reviewed journals, while providing critical research experiences and hands-on training for undergraduate and master’s students. Direct access to the proposed instrument as well as enhanced access to the existing 300 MHz instrument is critical for the advancement of synthetic research with biomedical applications at SJSU.","Project Narrative: Nuclear magnetic resonance (NMR) spectroscopy is a key technique needed to characterize the structure of small molecules. The requested benchtop NMR will provide needed training of students on the instrument across core teaching laboratories as well as supporting critical research needs with biomedical applications, including the development of antibacterials, catalysts and batteries.",Bachelor's Degree;Development;Education;Educational process of instructing;Fostering;Funding;Gases;Goals;Grant;Helium;Industrialization;Journals;Liquid substance;Maintenance;Manufacturer;Nitrogen;Nuclear Magnetic Resonance;Peer Review;Physiologic pulse;Positioning Attribute;Publications;Records;Research;Sampling;Scientist;Services;Students;Training;United States National Institutes of Health;Universities;experience;instrument;programs;relative cost;small molecule;undergraduate research experience;undergraduate student,SAN JOSE STATE UNIVERSITY,SAN JOSE,CA,UNITED STATES,205002.0,2025-08-01T00:00:00,2026-07-31T00:00:00,https://reporter.nih.gov/project-details/11098389,2025,BRKR,Bruker,Bruker; Fourier 80,Bruker,Fourier 80,bruker; fourier 80,abstract,company_alias; product,methods_or_use,the acquisition of a benchtop nuclear magnetic resonance nmr spectrometer with a dual band 1h 13c pulsed field gradient equipped probe and sample changer accessories the proposed bruker fourier 80 benchtop instrument utilizes a permanent magnet that operates cryogen free at 80 mhz and provides for low maintenance and significantly reduced operating costs relative || quisition of a benchtop nuclear magnetic resonance nmr spectrometer with a dual band 1h 13c pulsed field gradient equipped probe and sample changer accessories the proposed bruker fourier 80 benchtop instrument utilizes a permanent magnet that operates cryogen free at 80 mhz and provides for low maintenance and significantly reduced operating costs relative to high fi,2,1,1,2,0.94,True,context_required_term; low_confidence; single_token_term,Bruker,abstract,company_alias
nih_s10,11099326,11099326,1S10OD038220-01,S10OD038220,2025,S10,Biomedical 600 MHz High Field MR Spectroscopy and Imaging Magnet Upgrade,"The 14T high-field vertical-bore NMR spectrometer and microimager has been a central facility for our institution across nearly four decades, making contributions to biomedical research in many fields including MR contrast agent development, bone mineral developmental biology, tissue pathology, biomaterials, cancer, dental implantology, metabolomics, aging, Alzheimer’s, cardiology, and others. The pioneering first demonstration of the use of high resolution magic angle spinning (HRMAS) in NMR spectroscopy for tissue pathology was carried out in this facility. Over the years it has evolved from a 9.4T/400 MHz instrument to a 14T/600 MHz instrument, with several console and probe upgrades. It has supported many millions of dollars of funded grants, and played a key role in the training of numerous students, fellows and faculty. It is one of the facilities that makes MGH unique in hospital-based magnetic resonance research. In addition to the existing R01s held by the current users, new projects that would be supported include the neurophysiological basis of circuit-specific laminar resting-state functional MRI; commensal redox metabolism in C. diff. infection prevention; and vascular calcification in atherosclerosis and valvular disease. The magnet of this equipment has been in operation for over 21 years without being shut down for maintenance, longer than most. Its nominal liquid helium consumption rate, although state of the art at the time of purchase, is now considered excessive. Recently, the magnet has exhibited a very high consumption rate, indicative of the need for maintenance. Although we are proceeding with the maintenance, the extraordinary cost of helium at its specified consumption rate is unsustainable, and will become even more so as time progresses. The magnet manufacturer is no longer in business, making maintenance increasingly difficult. The only viable solution is a replacement of the magnet, by far the most expensive and central component of the system. This would insure another two decades of operation, and the ability to get repair parts from or have it serviced by, a stable, global company, Bruker BioSpin. Most importantly, it would permit a dramatic factor of four reduction in helium consumption, with a concomitant reduction in operating cost. The purpose of this grant is to replace the old 14T magnet with a modern Bruker 14T magnet.","This project upgrades an aging, until recently highly productive, magnet for an NMR/MRI research instrument with a new magnet that is expected to provide another two decades of productivity. Research on this instrument has encompassed metabolic bone disease, cancer, Alzheimer’s disease, biomaterials, and many other biomedical fields. The upgrade will permit the continuance of these research programs, and enable several new areas such as infectious disease control.",Aging;Alzheimer's Disease;Atherosclerosis;Biocompatible Materials;Biomedical Research;Businesses;Cardiology;Clostridium difficile;Consumption;Contrast Media;Dental;Development;Developmental Biology;Disease;Equipment;Exhibits;Faculty;Functional Magnetic Resonance Imaging;Funding;Grant;Helium;Hospitals;Infection prevention;Institution;Liquid substance;Magic;Magnetic Resonance;Magnetic Resonance Imaging;Magnetic Resonance Spectroscopy;Maintenance;Malignant Neoplasms;Manufacturer;Metabolism;Minerals;Modernization;NMR Spectroscopy;Oxidation-Reduction;Pathology;Play;Research;Resolution;Rest;Services;Specific qualifier value;Students;System;Time;Tissues;Training;Vascular calcification;bone;cost;imager;instrument;metabolomics;neurophysiology;operation;repaired,MASSACHUSETTS GENERAL HOSPITAL,BOSTON,MA,UNITED STATES,2000000.0,2025-05-01T00:00:00,2027-04-30T00:00:00,https://reporter.nih.gov/project-details/11099326,2025,BRKR,Bruker,Bruker; Bruker BioSpin,Bruker; Bruker BioSpin,,bruker; bruker biospin,abstract,company_alias,methods_or_use,sive and central component of the system this would insure another two decades of operation and the ability to get repair parts from or have it serviced by a stable global company bruker biospin most importantly it would permit a dramatic factor of four reduction in helium consumption with a concomitant reduction in operating cost the purpose of this grant is to r || sive and central component of the system this would insure another two decades of operation and the ability to get repair parts from or have it serviced by a stable global company bruker biospin most importantly it would permit a dramatic factor of four reduction in helium consumption with a concomitant reduction in operating cost the purpose of this grant is to replace t,2,2,0,2,0.94,True,single_token_term,Bruker,abstract,company_alias
